tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,correct_tone.stopped,incorrect_tone.stopped,feedback.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,1,11,27,7,422.4769927000161,,,,,,,,,,,,,,,,,,,,,,,422.46162840002216,0.6,422.4769927000161,423.1270282000769,423.0615207001101,423.0615948999766,423.1270282000769,423.1270282000769,423.1270282000769,0.0531997000798583,424.1467001999263,left,0,1.0218726000748575,None,424.14750540000387,424.15975230000913,424.16137905004433,424.16137905004433,424.4039954999462,424.4039954999462,425.1453235000372,425.16003690008074,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,1,12,28,10,425.16003690008074,,,,,,,,,,,,,,,,,,,,,,,425.1464458000846,1.0,425.16003690008074,426.213950100122,426.14492600015365,426.1450282000005,426.213950100122,426.213950100122,426.213950100122,0.05568929994478822,428.53022610000335,right,1,2.3213720999192446,None,428.5311265999917,428.5515040999744,428.5443786499556,428.5443786499556,,,429.5443575999234,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex13.jpg,left,0,0,0,1,0,1,1,1,1,13,29,4,429.5597743000835,,,,,,,,,,,,,,,,,,,,,,,429.5452106001321,1.3,429.5597743000835,430.89484290010296,430.84384150011465,430.84389430005103,430.89484290010296,430.89484290010296,430.89484290010296,0.032533999998122454,432.89722270006314,left,1,2.014113400131464,None,432.89832410006784,432.92127800011076,432.9111493500415,432.9111493500415,433.13819700013846,433.13819700013846,433.9095920000691,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,1,14,30,14,433.9261283001397,,,,,,,,,,,,,,,,,,,,,,,433.91046430007555,1.4,433.9261283001397,435.36779820011,435.31045490014367,435.3105101999827,435.36779820011,435.36779820011,435.36779820011,0.04216179996728897,436.69690670003183,left,0,1.3409558001440018,None,436.6977775001433,436.7137237000279,436.71074295002035,436.71074295002035,436.9774090999272,436.9774090999272,437.7092762000393,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex10.jpg,left,0,0,0,1,0,1,1,1,1,15,31,1,437.7260420001112,,,,,,,,,,,,,,,,,,,,,,,437.71015840000473,1.1,437.7260420001112,438.865546700079,438.81070900009945,438.81076130014844,438.865546700079,438.865546700079,438.865546700079,0.0387789998203516,442.4005748000927,right,0,3.5370998000726104,None,442.4014054001309,442.4238122999668,442.41515045012346,442.41515045012346,442.64331230008975,442.64331230008975,443.40915770013817,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,2,0,32,15,443.42529699997976,,,,,,,,,,,,,,,,,,,,,,,443.4102513000835,1.1,443.42529699997976,444.57602089992724,444.5106701999903,444.5107380999252,444.57602089992724,444.57602089992724,444.57602089992724,0.052882600110024214,445.7789161999244,left,0,1.2038353001698852,None,445.7797383000143,445.79487899993546,445.7936177500989,445.7936177500989,,,446.79182610008866,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,2,1,33,3,446.80830299993977,,,,,,,,,,,,,,,,,,,,,,,446.792901000008,0.7,446.80830299993977,447.5545163000934,447.4931218000129,447.4931743000634,447.5545163000934,447.5545163000934,447.5545163000934,0.04659839998930693,450.87923570000567,right,1,3.328875800129026,None,450.88028050004505,450.9050128001254,450.9097128001507,450.9097128001507,451.14674250013195,451.14674250013195,451.8918833001517,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,2,2,34,11,451.9081371999346,,,,,,,,,,,,,,,,,,,,,,,451.89274980011396,0.7,451.9081371999346,452.65357490000315,452.5928148000967,452.59286760003306,452.65357490000315,452.65357490000315,452.65357490000315,0.04577569989487529,453.44674149993807,right,1,0.8054714000318199,None,453.447844899958,453.4743854000699,453.476493000146,453.476493000146,453.7232306001242,453.7232306001242,454.4587743000593,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex13.jpg,left,0,0,0,1,0,1,1,1,2,3,35,4,454.47520689992234,,,,,,,,,,,,,,,,,,,,,,,454.45992629998364,0.8,454.47520689992234,455.32130299997516,455.26017250004224,455.2602443001233,455.32130299997516,455.32130299997516,455.32130299997516,0.04715289990417659,456.49554769997485,left,1,1.17491149995476,None,456.49644730007276,456.5141927001532,456.5098550499417,456.5098550499417,,,457.50844489992596,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex14.jpg,left,0,0,0,1,0,1,1,1,2,4,36,13,457.5248110999819,,,,,,,,,,,,,,,,,,,,,,,457.5092997001484,0.8,457.5248110999819,458.36136250011623,458.3092428999953,458.309297000058,458.36136250011623,458.36136250011623,458.36136250011623,0.036179899936541915,459.76232740003616,left,1,1.412534900009632,None,459.7633678999264,459.78583450010046,459.77642915006726,459.77642915006726,,,460.7746916001197,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,2,5,37,8,460.7912630001083,,,,,,,,,,,,,,,,,,,,,,,460.7755152999889,0.9,460.7912630001083,461.72195599996485,461.6759973000735,461.6760506001301,461.72195599996485,461.72195599996485,461.72195599996485,0.03016539989039302,463.02870710007846,left,1,1.3131299999076873,None,463.02981960005127,463.05376969999634,463.0428126501385,463.0428126501385,,,464.0412707000505,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,2,6,38,0,464.0575858000666,,,,,,,,,,,,,,,,,,,,,,,464.0425571000669,1.1,464.0575858000666,465.1971055001486,465.14257750008255,465.1426454000175,465.1971055001486,465.1971055001486,465.1971055001486,0.03581050015054643,465.9615200001281,left,1,0.7657854000572115,None,465.9623958999291,465.98181809997186,465.9761474500876,465.9761474500876,466.2264024000615,466.2264024000615,466.97480050008744,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,2,7,39,6,466.99074420006946,,,,,,,,,,,,,,,,,,,,,,,466.97600660007447,1.2,466.99074420006946,468.23614479997195,468.17504499992356,468.1751319000032,468.23614479997195,468.23614479997195,468.23614479997195,0.04567899997346103,469.1961094001308,right,1,0.9658488999120891,None,469.196908300044,469.2130177000072,469.20903944997116,469.20903944997116,469.48862600000575,469.48862600000575,470.2082467,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex10.jpg,left,0,0,0,1,0,1,1,1,2,8,40,1,470.22423689998686,,,,,,,,,,,,,,,,,,,,,,,470.2094690001104,1.4,470.22423689998686,471.6720082000829,471.60875959997065,471.60883360006846,471.6720082000829,471.6720082000829,471.6720082000829,0.050861400086432695,472.63133989996277,left,1,0.9640955000650138,None,472.6327657001093,472.6610769999679,472.66112239994106,472.66112239994106,472.9226518000942,472.9226518000942,473.6412587000523,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex14.jpg,left,0,0,0,1,0,1,1,1,2,9,41,5,473.657304600114,,,,,,,,,,,,,,,,,,,,,,,473.64246909995563,1.0,473.657304600114,474.70343820005655,474.64258110010996,474.64265540009364,474.70343820005655,474.70343820005655,474.70343820005655,0.04766579996794462,475.91061200015247,right,0,1.2034815000370145,None,475.91143660014495,475.9258556999266,475.9253674499225,475.9253674499225,476.14975919993594,476.14975919993594,476.92404610011727,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,2,10,42,7,476.94039939995855,,,,,,,,,,,,,,,,,,,,,,,476.92487560003065,0.8,476.94039939995855,477.7806400000118,477.7247445001267,477.724796500057,477.7806400000118,477.7806400000118,477.7806400000118,0.04021769994869828,478.81102639995515,right,1,1.035929599776864,None,478.8118827000726,478.8314857000951,478.8255877499934,478.8255877499934,479.0581253001001,479.0581253001001,479.82413089997135,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,2,11,43,2,479.8401266001165,,,,,,,,,,,,,,,,,,,,,,,479.8253415999934,1.5,479.8401266001165,481.3914475000929,481.32498369994573,481.3250558001455,481.3914475000929,481.3914475000929,481.3914475000929,0.05367829999886453,482.46096689999104,right,1,1.0712452998850495,None,482.4618420000188,482.4800744999666,482.4756138499826,482.4756138499826,482.71834859997034,482.71834859997034,483.474223600002,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,2,12,44,10,483.48993979999796,,,,,,,,,,,,,,,,,,,,,,,483.4753179999534,1.0,483.48993979999796,484.5388974000234,484.47485300013795,484.4749195999466,484.5388974000234,484.5388974000234,484.5388974000234,0.0484199000056833,485.12701750011183,right,1,0.5935347999911755,None,485.12788860010915,485.14567350014113,485.14153365003875,485.14153365003875,485.40339739993215,485.40339739993215,486.14097469998524,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex13.jpg,left,0,0,0,1,0,1,1,1,2,13,45,12,486.15697819995694,,,,,,,,,,,,,,,,,,,,,,,486.1421672999859,1.1,486.15697819995694,487.3015106001403,487.2414258001372,487.24149859999306,487.3015106001403,487.3015106001403,487.3015106001403,0.04636389994993806,488.6934953001328,right,0,1.4031014000065625,None,488.69436700013466,488.71024399995804,488.70802195002324,488.70802195002324,,,489.70664570014924,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex10.jpg,left,0,0,0,1,0,1,1,1,2,14,46,9,489.72325280006044,,,,,,,,,,,,,,,,,,,,,,,489.70751129998825,1.2,489.72325280006044,490.9612368999515,490.90747909992933,490.9075333001092,490.9612368999515,490.9612368999515,490.9612368999515,0.03816760005429387,492.0603366999421,right,0,1.1116455998271704,None,492.06137240002863,492.07276070001535,492.07446045014075,492.07446045014075,492.3363207001239,492.3363207001239,493.0582467999775,493.0731449001469,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,2,15,47,14,493.0731449001469,,,,,,,,,,,,,,,,,,,,,,,493.059345100075,1.1,493.0731449001469,494.2310405999888,494.1584006000776,494.1584729999304,494.2310405999888,494.2310405999888,494.2310405999888,0.05979950004257262,496.1932880000677,right,1,1.9628632999956608,None,496.19412499992177,496.21375819994137,496.20793984998016,496.20793984998016,496.48071880009957,496.48071880009957,497.20789920003153,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex13.jpg,left,0,0,0,1,0,1,1,1,3,0,48,12,497.2226478999946,,,,,,,,,,,,,,,,,,,,,,,497.2091409000568,1.5,497.2226478999946,498.7670783000067,498.70832740003243,498.7084020001348,498.7670783000067,498.7670783000067,498.7670783000067,0.044774399837478995,499.77795940008946,left,1,1.0216347000095993,None,499.77872760011815,499.79670329997316,499.79087974997236,499.79087974997236,,,500.7896883999929,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex10.jpg,left,0,0,0,1,0,1,1,1,3,1,49,1,500.8057502999436,,,,,,,,,,,,,,,,,,,,,,,500.79075210005976,1.1,500.8057502999436,501.9539044999983,501.89116380014457,501.8912305000704,501.9539044999983,501.9539044999983,501.9539044999983,0.04851069999858737,503.84288830007426,right,0,1.891768000088632,None,503.84371030004695,503.85904840007424,503.8575053499546,503.8575053499546,,,504.85593670001253,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,3,2,50,15,504.87251579994336,,,,,,,,,,,,,,,,,,,,,,,504.8570141000673,0.9,504.87251579994336,505.82633289997466,505.7575896999333,505.7576566999778,505.82633289997466,505.82633289997466,505.82633289997466,0.055712200002744794,507.0593131999485,right,1,1.241312000202015,None,507.06011810014024,507.07768250000663,507.073716250062,507.073716250062,507.3298621000722,507.3298621000722,508.0724907000549,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex10.jpg,left,0,0,0,1,0,1,1,1,3,3,51,9,508.08885610010475,,,,,,,,,,,,,,,,,,,,,,,508.0737310999539,0.5,508.08885610010475,508.63853360014036,508.5737978001125,508.57387059996836,508.63853360014036,508.63853360014036,508.63853360014036,0.05137470015324652,509.4924519001506,left,1,0.8558224998414516,None,509.4932713001035,509.5122205999214,509.506909450097,509.506909450097,509.72448249999434,509.72448249999434,510.50600860011764,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,3,4,52,3,510.5221248001326,,,,,,,,,,,,,,,,,,,,,,,510.50688560004346,1.3,510.5221248001326,511.86955630010925,511.80821050005034,511.8082638999913,511.86955630010925,511.86955630010925,511.86955630010925,0.04533390002325177,513.0763457999565,left,0,1.2121943000238389,None,513.0773802001495,513.0959052001126,513.0902888500598,513.0902888500598,513.3233139000367,513.3233139000367,514.0886391999666,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,3,5,53,7,514.1051875001285,,,,,,,,,,,,,,,,,,,,,,,514.0894923000596,1.0,514.1051875001285,515.146392100025,515.0894220999908,515.0894750000443,515.146392100025,515.146392100025,515.146392100025,0.041469299932941794,516.8094850000925,right,1,1.6709219000767916,None,516.8105256000999,516.8325132001191,516.8233196500689,516.8233196500689,517.0600916000549,517.0600916000549,517.8218565999996,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,3,6,54,2,517.8380921999924,,,,,,,,,,,,,,,,,,,,,,,517.8227142000105,0.5,517.8380921999924,518.3819884001277,518.3231981000863,518.3232493000105,518.3819884001277,518.3819884001277,518.3819884001277,0.04337620013393462,519.9926883999724,right,1,1.6210158001631498,None,519.993724900065,520.016657799948,520.0065412500874,520.0065412500874,,,521.0051084000152,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex14.jpg,left,0,0,0,1,0,1,1,1,3,7,55,13,521.0215990999714,,,,,,,,,,,,,,,,,,,,,,,521.0059404999483,1.3,521.0215990999714,522.3608351000585,522.3062957001384,522.3063489999622,522.3608351000585,522.3608351000585,522.3608351000585,0.03850220004096627,523.3101739999838,right,0,0.9533675001002848,None,523.3112093999516,523.3299630000256,523.3233023500536,523.3233023500536,523.5705099001061,523.5705099001061,524.3208757999819,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,3,8,56,11,524.337374499999,,,,,,,,,,,,,,,,,,,,,,,524.3215757999569,1.4,524.337374499999,525.7922104001045,525.723286600085,525.7233607000671,525.7922104001045,525.7922104001045,525.7922104001045,0.05667180009186268,526.8747296000365,right,1,1.0827516000717878,None,526.875549999997,526.8961473000236,526.8893093499821,526.8893093499821,527.1436890000477,527.1436890000477,527.8884572000243,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,3,9,57,14,527.9043002999388,,,,,,,,,,,,,,,,,,,,,,,527.8896033000201,0.6,527.9043002999388,528.56077680015,528.4896353001241,528.4897356000729,528.56077680015,528.56077680015,528.56077680015,0.05819610017351806,529.8412151001394,right,1,1.2841040000785142,None,529.8421444999985,529.8603962000925,529.8558579499834,529.8558579499834,530.0732847999316,530.0732847999316,530.8551507000811,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,3,10,58,8,530.8711421000771,,,,,,,,,,,,,,,,,,,,,,,530.8560021000449,1.4,530.8711421000771,532.3018044999335,532.2552829999477,532.2553398001473,532.3018044999335,532.3018044999335,532.3018044999335,0.030903599923476577,533.8083534000907,left,1,1.5146296999882907,None,533.8091826001182,533.8277451000176,533.8228685500101,533.8228685500101,534.0623670001514,534.0623670001514,534.8214134001173,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex14.jpg,left,0,0,0,1,0,1,1,1,3,11,59,5,534.8377986999694,,,,,,,,,,,,,,,,,,,,,,,534.8222797000781,1.1,534.8377986999694,535.9773226999678,535.9218178000301,535.9218705999665,535.9773226999678,535.9773226999678,535.9773226999678,0.0393072001170367,537.0084975000937,right,0,1.03964879992418,None,537.0094922999851,537.0280251000077,537.0224786501378,537.0224786501378,,,538.021255900152,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,3,12,60,6,538.0371825001203,,,,,,,,,,,,,,,,,,,,,,,538.0221394000109,1.3,538.0371825001203,539.3779937999789,539.3218334999401,539.3218859999906,539.3779937999789,539.3779937999789,539.3779937999789,0.040976200019940734,540.5745888999663,right,1,1.2010664001572877,None,540.5756564999465,540.5974332999904,540.5887046501041,540.5887046501041,540.8287160999607,540.8287160999607,541.5873255999759,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,3,13,61,10,541.6038832999766,,,,,,,,,,,,,,,,,,,,,,,541.5885209999979,1.5,541.6038832999766,543.1531964000314,543.088561499957,543.0886349000502,543.1531964000314,543.1531964000314,543.1531964000314,0.051899899961426854,545.6738424999639,right,1,2.529670199844986,None,545.6746628000401,545.693528899923,545.6883688499686,545.6883688499686,545.9087942999322,545.9087942999322,546.6869751000777,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,3,14,62,0,546.7033484000713,,,,,,,,,,,,,,,,,,,,,,,546.6876201999839,1.1,546.7033484000713,547.8350750999525,547.7876625000499,547.7877156999893,547.8350750999525,547.8350750999525,547.8350750999525,0.03128380002453923,548.7236425001174,right,0,0.8990550998132676,None,548.7244880001526,548.740258899983,548.7382230500691,548.7382230500691,548.9851249000058,548.9851249000058,549.736576900119,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
