tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,feedback.stopped,correct_tone.stopped,incorrect_tone.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 2:4, 32:48,6,partial,1,images/Ex13.jpg,right,0,0,0,1,0,0,0,0,4,10,74,12,512.3207362999674,,,,,,,,,,,,,,,,,,,,,,,512.3051283999812,1.3,512.3207362999674,513.6286947999615,513.6047386999708,513.6047557999846,513.6286947999615,513.6286947999615,513.6286947999615,0.013918899931013584,514.6406824998558,right,1,1.0146049000322819,None,514.641130700009,514.6540679999162,514.6563947399845,514.6563947399845,515.6379402000457,514.8954781000502,514.8954781000502,515.6538807000034,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex10.jpg,left,0,0,0,1,0,0,0,0,4,11,75,9,515.6538807000034,,,,,,,,,,,,,,,,,,,,,,,515.6382807998452,1.4,515.6538807000034,517.0639007000718,517.0377046000212,517.037725900067,517.0639007000718,517.0639007000718,517.0639007000718,0.016486900160089135,518.4239127000328,right,0,1.3561297000851482,None,518.4243804998696,518.4371028000023,518.4396131400717,518.4396131400717,519.4209541999735,,,519.4371269000694,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,4,12,76,14,519.4371269000694,,,,,,,,,,,,,,,,,,,,,,,519.4213020000607,1.4,519.4371269000694,520.848921299912,520.820767799858,520.8207852998748,520.848921299912,520.848921299912,520.848921299912,0.0184816000983119,523.407151899999,left,0,2.5547223000321537,None,523.4076391998678,523.420187199954,523.422823740053,523.422823740053,524.4044276999775,523.6368304998614,523.6368304998614,524.4204021000769,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,4,13,77,3,524.4204021000769,,,,,,,,,,,,,,,,,,,,,,,524.4047884000465,0.8,524.4204021000769,525.2316684999969,525.2040589000098,525.2040752000175,525.2316684999969,525.2316684999969,525.2316684999969,0.01815239991992712,526.0903753999155,right,0,0.8595302999019623,None,526.0908166998997,526.1038247998804,526.106062339968,526.106062339968,527.0872130999342,,,527.1033786998596,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex11.jpg,left,0,0,0,1,0,0,0,0,4,14,78,2,527.1033786998596,,,,,,,,,,,,,,,,,,,,,,,527.0875758999027,1.4,527.1033786998596,528.5131589998491,528.4870048000012,528.4870215000119,528.5131589998491,528.5131589998491,528.5131589998491,0.01648129988461733,531.1066302999388,right,0,2.590551400091499,None,531.1071462999098,531.1197237998713,531.1222885398893,531.1222885398893,532.1035956998821,531.3954304999206,531.3954304999206,532.1196935998742,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex10.jpg,left,0,0,0,1,0,0,0,0,4,15,79,1,532.1196935998742,,,,,,,,,,,,,,,,,,,,,,,532.1039400000591,1.0,532.1196935998742,533.1296298999805,533.1035472999793,533.1035656998865,533.1296298999805,533.1296298999805,533.1296298999805,0.01607059990055859,534.8732151000295,right,0,1.7520002000965178,None,534.8736896000337,534.8864984998945,534.8888615398901,534.8888615398901,535.8701762999408,535.1214844998904,535.1214844998904,535.8862165999599,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex11.jpg,left,0,0,0,1,0,0,0,0,5,0,80,2,535.8862165999599,,,,,,,,,,,,,,,,,,,,,,,535.8705434000585,0.5,535.8862165999599,536.3973876999225,536.370082499925,536.3701094998978,536.3973876999225,536.3973876999225,536.3973876999225,0.017455300083383918,537.8063688999973,left,1,1.4138249999377877,None,537.8068233998492,537.8199662000407,537.8220417400589,537.8220417400589,538.8033352000639,538.0415540998802,538.0415540998802,538.8193295998499,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex16.jpg,right,0,0,0,1,0,0,0,0,5,1,81,15,538.8193295998499,,,,,,,,,,,,,,,,,,,,,,,538.8036930998787,0.9,538.8193295998499,539.7292881000321,539.7031612000428,539.7031928000506,539.7292881000321,539.7292881000321,539.7292881000321,0.016874699853360653,540.356348299887,right,1,0.6335261999629438,None,540.3568219998851,540.369440899929,540.3717872399138,540.3717872399138,541.3532821999397,,,541.3694126999471,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex10.jpg,left,0,0,0,1,0,0,0,0,5,2,82,1,541.3694126999471,,,,,,,,,,,,,,,,,,,,,,,541.3536233999766,1.3,541.3694126999471,542.6781669000629,542.6529459999874,542.6529645998962,542.6781669000629,542.6781669000629,542.6781669000629,0.015343000181019306,544.8558364000637,right,0,2.1705669998191297,None,544.8562979998533,544.8691902998835,544.8715577399125,544.8715577399125,545.853194499854,,,545.8693689999636,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex11.jpg,left,0,0,0,1,0,0,0,0,5,3,83,10,545.8693689999636,,,,,,,,,,,,,,,,,,,,,,,545.853554100031,0.9,545.8693689999636,546.7789052999578,546.7528623999096,546.7528816000558,546.7789052999578,546.7789052999578,546.7789052999578,0.016350700054317713,547.7391075000633,left,1,0.9682361001614481,None,547.7395852999762,547.7523364999797,547.7547301399754,547.7547301399754,548.7361312999856,,,548.7521209998522,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex16.jpg,right,0,0,0,1,0,0,0,0,5,4,84,7,548.7521209998522,,,,,,,,,,,,,,,,,,,,,,,548.7364773999434,0.8,548.7521209998522,549.562428599922,549.5362094999291,549.5362261999398,549.562428599922,549.562428599922,549.562428599922,0.016747300047427416,550.1557797999121,right,1,0.5885390001349151,None,550.1562361998949,550.169200199889,550.1714909399161,550.1714909399161,551.1527479998767,,,551.1687042000704,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,5,5,85,0,551.1687042000704,,,,,,,,,,,,,,,,,,,,,,,551.1531219000462,1.0,551.1687042000704,552.1748114000075,552.1524914000183,552.1525101999287,552.1748114000075,552.1748114000075,552.1748114000075,0.012497399933636189,553.8723021999467,left,1,1.6909924000501633,None,553.8727406999096,553.8857076999266,553.8880733399419,553.8880733399419,554.8691680000629,554.1169280998874,554.1169280998874,554.8852148000151,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,5,6,86,14,554.8852148000151,,,,,,,,,,,,,,,,,,,,,,,554.8695318999235,1.0,554.8852148000151,555.8977029998787,555.8690338998567,555.8690506999847,555.8977029998787,555.8977029998787,555.8977029998787,0.018914999905973673,556.906014499953,left,0,1.010994599899277,None,556.9064819000196,556.9184776998591,556.9211239399156,556.9211239399156,557.9024801000487,557.1351566000376,557.1351566000376,557.918594900053,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex14.jpg,right,0,0,0,1,0,0,0,0,5,7,87,13,557.918594900053,,,,,,,,,,,,,,,,,,,,,,,557.9029069000389,1.3,557.918594900053,559.2277911999263,559.2021051000338,559.2021218999289,559.2277911999263,559.2277911999263,559.2277911999263,0.015979700023308396,560.3217165998649,right,1,1.1000884999521077,None,560.3221698000561,560.3349812000524,560.3373661398655,560.3373661398655,561.3189115000423,,,561.3348968999926,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex10.jpg,left,0,0,0,1,0,0,0,0,5,8,88,9,561.3348968999926,,,,,,,,,,,,,,,,,,,,,,,561.3192634999286,1.4,561.3348968999926,562.743070699973,562.7186811999418,562.7187005998567,562.743070699973,562.743070699973,562.743070699973,0.015008099842816591,563.7048016998451,right,0,0.959794000023976,None,563.7052541999146,563.7181879000273,563.7205128398491,563.7205128398491,564.7019279999658,,,564.7180409000721,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,5,9,89,3,564.7180409000721,,,,,,,,,,,,,,,,,,,,,,,564.7022790999617,1.3,564.7180409000721,566.0332432000432,566.001967899967,566.001986999996,566.0332432000432,566.0332432000432,566.0332432000432,0.0211020999122411,567.6712640998885,left,1,1.6326722998637706,None,567.6717274000403,567.6846453999169,567.6869984400691,567.6869984400691,568.668313199887,567.9607372998726,567.9607372998726,568.6844113999978,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex15.jpg,right,0,0,0,1,0,0,0,0,5,10,90,6,568.6844113999978,,,,,,,,,,,,,,,,,,,,,,,568.6686610998586,1.5,568.6844113999978,570.1954508000053,570.1685991999693,570.1686227000318,570.1954508000053,570.1954508000053,570.1954508000053,0.01697629992850125,571.7877901999746,left,0,1.6006838001776487,None,571.7882501999848,571.8010720000602,571.8033920399612,571.8033920399612,572.784737000009,,,572.8009786999319,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex14.jpg,right,0,0,0,1,0,0,0,0,5,11,91,5,572.8009786999319,,,,,,,,,,,,,,,,,,,,,,,572.7850808999501,1.3,572.8009786999319,574.1106811999343,574.0848970999941,574.0849176000338,574.1106811999343,574.1106811999343,574.1106811999343,0.015679600182920694,575.4543922999874,right,1,1.3380086000543088,None,575.4548182999715,575.46759809996,575.4699667399982,575.4699667399982,576.4514784999192,575.69746509986,575.69746509986,576.4674026998691,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex9.jpg,left,0,0,0,1,0,0,0,0,5,12,92,8,576.4674026998691,,,,,,,,,,,,,,,,,,,,,,,576.4518416000064,0.6,576.4674026998691,577.0747658999171,577.0512222000398,577.0512393000536,577.0747658999171,577.0747658999171,577.0747658999171,0.01387519994750619,578.47071829997,right,0,1.4008202000986785,None,578.4711589999497,578.4840299999341,578.4863964399556,578.4863964399556,579.4679328999482,578.7023443998769,578.7023443998769,579.4838691998739,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex12.jpg,left,0,0,0,1,0,0,0,0,5,13,93,11,579.4838691998739,,,,,,,,,,,,,,,,,,,,,,,579.4682895999867,0.7,579.4838691998739,580.1967620998621,580.167663600063,580.1676807999611,580.1967620998621,580.1967620998621,580.1967620998621,0.019559100037440658,581.1874438000377,left,1,0.9955651999916881,None,581.1878883999307,581.2007081999909,581.2030731398845,581.2030731398845,582.184728999855,581.4608604998793,581.4608604998793,582.2007251998875,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex13.jpg,right,0,0,0,1,0,0,0,0,5,14,94,4,582.2007251998875,,,,,,,,,,,,,,,,,,,,,,,582.1850870999042,1.3,582.2007251998875,583.50677550002,583.4843067999464,583.484327999875,583.50677550002,583.50677550002,583.50677550002,0.012691100127995014,584.603602899937,right,1,1.0922991000115871,None,584.6040246000048,584.6171289000195,584.6193693400128,584.6193693400128,585.6009923999663,584.8957519000396,584.8957519000396,585.6170518998988,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 32:48,6,partial,1,images/Ex13.jpg,right,0,0,0,1,0,0,0,0,5,15,95,12,585.6170518998988,,,,,,,,,,,,,,,,,,,,,,,585.6013698999304,0.7,585.6170518998988,586.3231976998504,586.3010774999857,586.301095899893,586.3231976998504,586.3231976998504,586.3231976998504,0.012372000142931938,587.303826399846,right,1,0.9794514998793602,None,587.3042597000021,587.316947599873,587.3194340398768,587.3194340398768,588.3007640000433,587.5546218999662,587.5546218999662,588.3167705000378,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,0,0,0,2,588.3167705000378,,,,,,,,,,,,,,,,,,,,,,,588.3074163999408,1.4,588.3167705000378,589.7269267998636,589.7008044000249,589.7008235999383,589.7269267998636,589.7269267998636,589.7269267998636,0.016324999975040555,592.4536184000317,right,1,2.726589199854061,None,592.4542906999122,592.4666496000718,592.4692990399199,592.4692990399199,593.450700599933,592.7019839999266,592.7019839999266,593.4666617000476,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,0,1,1,0,593.4666617000476,,,,,,,,,,,,,,,,,,,,,,,593.4510725999717,1.4,593.4666617000476,594.8735660999082,594.8505827998742,594.8506004000083,594.8735660999082,594.8735660999082,594.8735660999082,0.012953000143170357,597.2374001999851,left,1,2.3448518000077456,None,597.2386628999375,597.2650877998676,597.2680523800664,597.2680523800664,598.2506784000434,,,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex13.jpg,left,0,0,0,1,0,1,1,1,0,2,2,12,598.2669480999466,,,,,,,,,,,,,,,,,,,,,,,598.2517057000659,0.7,598.2669480999466,599.009376599919,598.9522317000665,598.9522877999116,599.009376599919,599.009376599919,599.009376599919,0.03909499989822507,599.7355122999288,right,0,0.7208256998565048,None,599.7368532998953,599.7595917999279,599.7494443400064,599.7494443400064,600.7503404000308,599.9692726000212,599.9692726000212,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,0,3,3,3,600.76673449995,,,,,,,,,,,,,,,,,,,,,,,600.7514062998816,1.2,600.76673449995,602.036992700072,601.9517045998946,601.9517614999786,602.036992700072,602.036992700072,602.036992700072,0.06691870000213385,605.5737788998522,left,0,3.5360653998795897,None,605.5750625999644,605.6477629998699,605.6379204599652,605.6379204599652,606.5834091000725,605.8936679000035,605.8936679000035,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex12.jpg,right,0,0,0,1,0,1,1,1,0,4,4,11,606.5995801999234,,,,,,,,,,,,,,,,,,,,,,,606.584530599881,1.0,606.5995801999234,607.6656527998857,607.5842802000698,607.5843805999029,607.6656527998857,607.6656527998857,607.6656527998857,0.05876659997738898,608.1550993998535,left,0,0.5067902998998761,None,608.1564233999234,608.1804720999207,608.1688927399227,608.1688927399227,609.1667317999527,608.3935642999131,608.3935642999131,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,0,5,5,14,609.182828299934,,,,,,,,,,,,,,,,,,,,,,,609.168327299878,0.6,609.182828299934,609.8403274999,609.7679518999066,609.7680091999937,609.8403274999,609.8403274999,609.8403274999,0.054506100015714765,611.1561775999144,right,1,1.3290472000371665,None,611.1573952999897,611.1846336999442,611.1852257798892,611.1852257798892,612.167073099874,611.4003500000108,611.4003500000108,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex9.jpg,left,0,0,0,1,0,1,1,1,0,6,6,8,612.1827779000159,,,,,,,,,,,,,,,,,,,,,,,612.168196399929,1.3,612.1827779000159,613.5340634000022,613.4678962999023,613.4679845999926,613.5340634000022,613.5340634000022,613.5340634000022,0.04800570011138916,615.1885947999544,right,0,1.6595201001036912,None,615.1899031999055,615.2169981000479,615.2185976798646,615.2185976798646,616.1994278000202,,,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex16.jpg,right,0,0,0,1,0,1,1,1,0,7,7,15,616.2158345000353,,,,,,,,,,,,,,,,,,,,,,,616.2003870999906,1.3,616.2158345000353,617.5753907999024,617.5009027998894,617.5009585998487,617.5753907999024,617.5753907999024,617.5753907999024,0.055026899790391326,618.2070438000374,right,1,0.6367919999174774,None,618.2083542000037,618.2411940998863,618.2373230799567,618.2373230799567,619.2169373000506,,,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex11.jpg,right,0,0,0,1,0,1,1,1,0,8,8,10,619.232229999965,,,,,,,,,,,,,,,,,,,,,,,619.2179813999683,1.2,619.232229999965,620.4832647999283,620.4170488999225,620.4171039999928,620.4832647999283,620.4832647999283,620.4832647999283,0.04901940003037453,622.4737207998987,right,1,2.0001751999370754,None,622.4750403999351,622.5056038999464,622.5035552799236,622.5035552799236,623.4824444998521,,,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 2:4, 48:64,6,partial,2,images/Ex15.jpg,right,0,0,0,1,0,1,1,1,0,9,9,6,623.4987047999166,,,,,,,,,,,,,,,,,,,,,,,623.4834324000403,1.2,623.4987047999166,624.7606683999766,624.6834424000699,624.6834968999028,624.7606683999766,624.7606683999766,624.7606683999766,0.058777400059625506,626.6374560999684,right,1,1.884948599850759,None,626.6387642000336,626.6777116998564,626.667809179984,626.667809179984,627.649403099902,626.8891298999079,626.8891298999079,,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
