"participant","task","phase","Exemplars","r_correct","response.keys","response.corr","response.rt","condition","difficulty","set","first","subjectId","goodSubject","blocksPhase","blocks","condition2","goodTrials"
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.846,"reversed","hard",3,"first-partial","P7",FALSE,1,1,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,1.139,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.777,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.725,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,1.321,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","right",1,1.668,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.599,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.48,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","right",1,1.468,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.74,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","left",1,3.847,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.247,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.322,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,1.09,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.121,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.287,"nonreversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.472,"reversed","hard",3,"first-partial","P7",FALSE,2,2,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.473,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","right",1,0.444,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.62,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","right",1,2.023,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.202,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,1.362,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","left",1,0.367,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.749,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,2.038,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,1.029,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.879,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.351,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.459,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.354,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.673,"reversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","left",1,0.14,"nonreversed","hard",3,"first-partial","P7",FALSE,3,3,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.032,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.223,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,0.95,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,1.106,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.647,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,1.151,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,1.344,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","right",1,0.405,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","right",1,0.577,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,0.373,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.371,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.159,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.663,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.782,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.531,"nonreversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.313,"reversed","hard",3,"first-partial","P7",FALSE,4,4,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.473,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.516,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","right",1,0.094,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.819,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.738,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.43,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,0.209,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.289,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.075,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.294,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.397,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,0.546,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.411,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.38,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,0.646,"reversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.819,"nonreversed","hard",3,"first-partial","P7",FALSE,5,5,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.158,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.536,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.98,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.342,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,1.175,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,0.482,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.74,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","left",1,0.959,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","left",1,0.56,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.397,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.077,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.857,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","left",0,0.526,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.324,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.486,"reversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.956,"nonreversed","hard",3,"first-partial","P7",FALSE,6,6,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,1.078,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,1.233,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.625,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.221,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,1.582,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,1.407,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.169,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.831,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","right",0,0.654,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.76,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.128,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.299,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,0.654,"reversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","right",1,0.55,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.17,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",FALSE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","right",1,0.54,"nonreversed","hard",3,"first-partial","P7",FALSE,7,7,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","right",1,0.309,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.458,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.206,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,8,"right","left",0,0.249,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,7,"right","left",0,0.209,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.556,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,2,"left","right",0,0.745,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","left",1,0.252,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","left",0,0.338,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.322,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,4,"left","right",0,0.33,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,3,"left","left",1,0.353,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","left",1,0.331,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,5,"right","right",1,0.417,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,6,"right","right",1,0.528,"reversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",1,1,"left","right",0,0.261,"nonreversed","hard",3,"first-partial","P7",FALSE,8,8,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,1,"left","left",1,0.488,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,4,"right","left",0,0.224,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,6,"left","right",0,0.655,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,7,"right","right",1,0.523,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,8,"right","right",1,0.671,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,5,"left","left",1,0.386,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,3,"right","left",0,0.305,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,7,"right","right",1,0.787,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,6,"left","left",1,0.489,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,3,"right","left",0,1.562,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,2,"left","right",0,0.665,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,8,"right","right",1,0.912,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,5,"left","left",1,0.418,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,4,"right","right",1,0.951,"reversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,1,"left","left",1,0.835,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,2,"left","left",1,0.917,"nonreversed","hard",3,"first-partial","P7",FALSE,1,9,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,1,"left","right",0,0.352,"nonreversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,7,"right","left",0,0.781,"nonreversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,4,"right","left",0,0.273,"reversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,5,"left","right",0,0.507,"reversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,8,"right","right",1,2.557,"nonreversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-nonreversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,6,"left","right",0,0.353,"reversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-reversed",TRUE
"5b98c8c1db823b0001ef5842","partial",2,8,"right","right",1,0.364,"nonreversed","hard",3,"first-partial","P7",FALSE,2,10,"partial-nonreversed",TRUE
